,post_id,post_created,post_text,user_id,followers,friends,favourites,statuses,retweets,label
3618,6.71517E+17,Tue Dec 01 02:33:09 +0000 2015,RT @WolfOfWillowSt: It don't matter how good you look or how much money you have if you don't have a brain that functions at a higher level…,377696171,1035,306,19320,32925,1,1
3619,6.71517E+17,Tue Dec 01 02:31:40 +0000 2015,lmao my nigga. https://t.co/GgcGZXPJmu,377696171,1035,306,19320,32925,1,1
3620,6.71517E+17,Tue Dec 01 02:31:20 +0000 2015,"RT @WolfOfWillowSt: And don't try to get with someone knowing that ain't what you really want but think you can ""mold"" them into something …",377696171,1035,306,19320,32925,1,1
3621,6.71504E+17,Tue Dec 01 01:40:36 +0000 2015,@MayraWestAf Zaylee.,377696171,1035,306,19320,32925,0,1
3622,6.71496E+17,Tue Dec 01 01:08:09 +0000 2015,"Anyways, fuck the Broncos.",377696171,1035,306,19320,32925,0,1
3623,6.71494E+17,Tue Dec 01 01:01:04 +0000 2015,It's better to learn from others mistakes so you don't have to find yourself in unfortunate situations..,377696171,1035,306,19320,32925,0,1
3624,6.71494E+17,Tue Dec 01 00:58:25 +0000 2015,Tbh I thought I was bouta go in today. Dodged a bullet..,377696171,1035,306,19320,32925,0,1
3625,6.71453E+17,Mon Nov 30 22:15:55 +0000 2015,RT @robbyrobtt: Some of us suffer in silence,377696171,1035,306,19320,32925,1,1
3626,6.71446E+17,Mon Nov 30 21:49:40 +0000 2015,"Nervous, but fuck it. What can ya do..",377696171,1035,306,19320,32925,0,1
3627,6.71403E+17,Mon Nov 30 19:00:06 +0000 2015,"Fuck the Broncos, though. I'm out. ✌🏽",377696171,1035,306,19320,32925,4,1
3628,6.71366E+17,Mon Nov 30 16:32:20 +0000 2015,Fuck the Broncos. Good morning.,377696171,1035,306,19320,32925,1,1
3629,6.7136E+17,Mon Nov 30 16:08:37 +0000 2015,Me rn. https://t.co/mY6VtBqBlb,377696171,1035,306,19320,32925,0,1
3630,6.71226E+17,Mon Nov 30 07:14:54 +0000 2015,Now every time I get hype about something I start hitting that Hotline Bling where Drake is hitting the tennis ball.. 🎾,377696171,1035,306,19320,32925,0,1
3631,6.71224E+17,Mon Nov 30 07:08:47 +0000 2015,RT @TheDouch3_: Ppl rly making fun of the patriots for losing one game like the last time they lost wasn't 2014,377696171,1035,306,19320,32925,47,1
3632,6.71201E+17,Mon Nov 30 05:36:11 +0000 2015,You don't say? https://t.co/JLrxg6Qit9,377696171,1035,306,19320,32925,0,1
3633,6.71197E+17,Mon Nov 30 05:21:07 +0000 2015,Fuck yea! We need the Gronk. https://t.co/Jg9TPA2q3T,377696171,1035,306,19320,32925,0,1
3634,6.71197E+17,Mon Nov 30 05:20:50 +0000 2015,"RT @DougKyed: Gronk is standing at his locker, bent over to pick up clothes. No crutches. Walking around.",377696171,1035,306,19320,32925,255,1
3635,6.71197E+17,Mon Nov 30 05:20:28 +0000 2015,"RT @Demar_24: ""@eaglescentral: Eagles are going to face the angriest Patriots team in the world next week. I'm picking the Patriots to win …",377696171,1035,306,19320,32925,3,1
3636,6.71197E+17,Mon Nov 30 05:18:49 +0000 2015,@Chas_06 lol F U Chasity. 😑😂,377696171,1035,306,19320,32925,0,1
3637,6.71196E+17,Mon Nov 30 05:17:37 +0000 2015,I was bouta be schleep the we lost and I got pissed. Now I'm not tired.. 😐,377696171,1035,306,19320,32925,0,1
3638,6.71195E+17,Mon Nov 30 05:13:15 +0000 2015,Ima be pissed till next Sunday when we smash the Eagles.. 😡🏈,377696171,1035,306,19320,32925,0,1
3639,6.71195E+17,Mon Nov 30 05:11:13 +0000 2015,I was more stressed about the game then going to check in with my PO tomorrow and telling him about my possession charge..,377696171,1035,306,19320,32925,0,1
3640,6.71194E+17,Mon Nov 30 05:09:36 +0000 2015,@ItsCeleste_M Well don't ask if you don't care. Just telling you how our offense was out..,377696171,1035,306,19320,32925,0,1
3641,6.71194E+17,Mon Nov 30 05:08:55 +0000 2015,Everybody talking shit about the Patriots can suck a fat dick and watch us win the SuperBowl..,377696171,1035,306,19320,32925,2,1
3642,6.71194E+17,Mon Nov 30 05:08:00 +0000 2015,You're not a TRUE Bronco fan then 😂 https://t.co/a7pXfAcUAr,377696171,1035,306,19320,32925,1,1
3643,6.71194E+17,Mon Nov 30 05:07:29 +0000 2015,"Edelman was out, Amendola was out, Lewis was out, and Gronk wasn't there to help in OT. https://t.co/ePlbqld1Ga",377696171,1035,306,19320,32925,0,1
3644,6.71194E+17,Mon Nov 30 05:06:16 +0000 2015,"If Patrick Bitchass Chung wouldn't have been holding like a dumbass we wouldn't have even went to OT. Fuck, fuck, fuck..",377696171,1035,306,19320,32925,0,1
3645,6.71193E+17,Mon Nov 30 05:05:09 +0000 2015,Most of our offense was second string lol https://t.co/FVo38sep2p,377696171,1035,306,19320,32925,1,1
3646,6.71192E+17,Mon Nov 30 05:01:34 +0000 2015,And that nigga let me down.. #FuckTheBroncos,377696171,1035,306,19320,32925,0,1
3647,6.71192E+17,Mon Nov 30 05:01:12 +0000 2015,That game had me praying to a God I don't believe in..,377696171,1035,306,19320,32925,0,1
3648,6.71121E+17,Mon Nov 30 00:16:48 +0000 2015,@Olivas_3C I prefer Carls senior. lol,377696171,1035,306,19320,32925,0,1
3649,6.71106E+17,Sun Nov 29 23:17:19 +0000 2015,I'm wearing the same shit that's in my avi cause it's game day.. 🏈🇺🇸,377696171,1035,306,19320,32925,0,1
3650,6.71105E+17,Sun Nov 29 23:14:19 +0000 2015,Pats bouta tear that pony ass up tonight..,377696171,1035,306,19320,32925,1,1
3651,6.71104E+17,Sun Nov 29 23:11:56 +0000 2015,@ThaHaros @TabariGrubbs That's an easy Benji.,377696171,1035,306,19320,32925,0,1
3652,6.71085E+17,Sun Nov 29 21:54:47 +0000 2015,@Bodiddy49 it's a mandatory three days + interlock/probation but I bet they'll count last night as a day served.,377696171,1035,306,19320,32925,0,1
3653,6.71085E+17,Sun Nov 29 21:53:14 +0000 2015,Don't show this to Trump. https://t.co/TBnTBurPsG,377696171,1035,306,19320,32925,0,1
3654,6.71084E+17,Sun Nov 29 21:51:54 +0000 2015,@Bodiddy49 probation. Which isn't shit but checking in once a month.,377696171,1035,306,19320,32925,0,1
3655,6.71084E+17,Sun Nov 29 21:51:21 +0000 2015,"@Bodiddy49 you'll just do two bro. Then three 8 hour days of community service at the dump or sheriff dept., and a year of the interlock/DWI",377696171,1035,306,19320,32925,0,1
3656,6.71069E+17,Sun Nov 29 20:53:05 +0000 2015,"@lilieey007 ""I am a sinner. Who is probably gonna sin again. Lord, forgive me for the things I do not understand."" 🎶",377696171,1035,306,19320,32925,0,1
3657,6.71069E+17,Sun Nov 29 20:50:45 +0000 2015,@Bodiddy49 Gah diddly Bodiddy. I got one in May and this interlock bullshit is a pain in the ass and the monthly check ins. Smh.,377696171,1035,306,19320,32925,0,1
3658,6.71068E+17,Sun Nov 29 20:45:54 +0000 2015,RT @CoorsLight_Cano: @DaddyRodge_ 😂😂 lmfao!! No love in the dirty burque 😂,377696171,1035,306,19320,32925,2,1
3659,6.71067E+17,Sun Nov 29 20:41:58 +0000 2015,@CoorsLight_Cano You see this? lmao https://t.co/LxQihe0nJr,377696171,1035,306,19320,32925,1,1
3660,6.71065E+17,Sun Nov 29 20:36:54 +0000 2015,RT @JRayRichardson: One thing I'm guilty of is thinking ahead and stressing out. Relax and live in the now,377696171,1035,306,19320,32925,2,1
3661,6.71036E+17,Sun Nov 29 18:38:40 +0000 2015,"You're the definition of ratchet if you use the word ""finna"" instead of saying about to..",377696171,1035,306,19320,32925,0,1
3662,6.7086E+17,Sun Nov 29 07:00:01 +0000 2015,"RT @LucyR__: @DaddyRodge_ every time, same time of year, Needa go on somewhere else.. 😒",377696171,1035,306,19320,32925,1,1
3663,6.70846E+17,Sun Nov 29 06:06:59 +0000 2015,"RT @LucyR__: ""Oh, I have a cold."" Sikeeeee, it's just my sinuses ruining my life.",377696171,1035,306,19320,32925,2,1
3664,6.70846E+17,Sun Nov 29 06:06:55 +0000 2015,Same. https://t.co/EWWBDTO2Xu,377696171,1035,306,19320,32925,0,1
3665,6.70844E+17,Sun Nov 29 05:55:47 +0000 2015,RT @CapnWontSaveAHo: Real shit  https://t.co/tnNwZWU3lM,377696171,1035,306,19320,32925,2,1
3666,6.70844E+17,Sun Nov 29 05:55:36 +0000 2015,"Enjoy your highschool days my friends. After that you blend in with the rest of us and your ""popularity"" doesn't mean shit or pay the bills.",377696171,1035,306,19320,32925,1,1
3667,6.70843E+17,Sun Nov 29 05:52:57 +0000 2015,@MayraWestAf only to you. Feel special.,377696171,1035,306,19320,32925,0,1
3668,6.70843E+17,Sun Nov 29 05:51:35 +0000 2015,@MayraWestAf I'll remind you periodically.,377696171,1035,306,19320,32925,0,1
3669,6.70842E+17,Sun Nov 29 05:49:07 +0000 2015,We spend too much time dwelling on the shit that we can't change and not enough time focusing on what we can..,377696171,1035,306,19320,32925,11,1
3670,6.7084E+17,Sun Nov 29 05:43:22 +0000 2015,Sinus congestion is the worst part of the winter for me..,377696171,1035,306,19320,32925,0,1
3671,6.7084E+17,Sun Nov 29 05:42:05 +0000 2015,RT @Stud_Andre: How your girl expects you to treat any other girl that's not her 😹 https://t.co/FluM4ag2mo,377696171,1035,306,19320,32925,16944,1
3672,6.7084E+17,Sun Nov 29 05:41:19 +0000 2015,"Unless I'm drunk, I get pretty unpredictable. Sorry if that's my first impression.. 😅",377696171,1035,306,19320,32925,0,1
3673,6.7084E+17,Sun Nov 29 05:40:17 +0000 2015,People always assume I'm an asshole based off my tweets until they meet me and realize I'm a nice dude.. lol,377696171,1035,306,19320,32925,0,1
3674,6.70838E+17,Sun Nov 29 05:34:34 +0000 2015,"I don't know where I'd be, without you here with me. Life with you makes perfect sense. You're my best friend..",377696171,1035,306,19320,32925,2,1
3675,6.70838E+17,Sun Nov 29 05:32:48 +0000 2015,Peep this Hobbs. 👀 lol https://t.co/lgozRXcNI2,377696171,1035,306,19320,32925,0,1
3676,6.70837E+17,Sun Nov 29 05:29:56 +0000 2015,Ready to see my Patriots tear the Broncos up tomorrow.. 🏈,377696171,1035,306,19320,32925,0,1
3677,6.70837E+17,Sun Nov 29 05:29:05 +0000 2015,"Me too, girl. https://t.co/xkhftNxq56",377696171,1035,306,19320,32925,0,1
3678,6.70837E+17,Sun Nov 29 05:28:44 +0000 2015,By my lonesome.,377696171,1035,306,19320,32925,0,1
3679,6.70837E+17,Sun Nov 29 05:28:26 +0000 2015,Hot tub and Brad Paisley type of night.. 🎶,377696171,1035,306,19320,32925,0,1
3680,6.70808E+17,Sun Nov 29 03:32:36 +0000 2015,"@ayyylexisc @verocaldy @Aylin_itzel Why you always being a beaner with your liquor, Aylin? 😂 lol jk. 🇲🇽",377696171,1035,306,19320,32925,0,1
3681,6.70807E+17,Sun Nov 29 03:30:23 +0000 2015,@verocaldy @ayyylexisc @Aylin_itzel 😂😂😂 That's my face every time.,377696171,1035,306,19320,32925,0,1
3682,6.70804E+17,Sun Nov 29 03:17:38 +0000 2015,Lol hell yea. https://t.co/nR2tNh8zjm,377696171,1035,306,19320,32925,1,1
3683,6.70738E+17,Sat Nov 28 22:56:57 +0000 2015,RT @MrGo_HAM40: When you know almost every person they put on the newswest 9 page from Hobbs.. 😭😭  #HobbsProblems,377696171,1035,306,19320,32925,6,1
3684,6.70738E+17,Sat Nov 28 22:55:26 +0000 2015,@kimberly_m06 those are just your shoes.. lol,377696171,1035,306,19320,32925,0,1
3685,6.70734E+17,Sat Nov 28 22:39:38 +0000 2015,RT @_bryceflores: Bruh😂😂 https://t.co/SjslguVKB1,377696171,1035,306,19320,32925,1,1
3686,6.70734E+17,Sat Nov 28 22:39:12 +0000 2015,"@MrGo_HAM40 @AWill_the3rd They went from ""3 legged race"" to ""My third leg in your face"".",377696171,1035,306,19320,32925,0,1
3687,6.70733E+17,Sat Nov 28 22:35:14 +0000 2015,"It's not that deep, fam.. https://t.co/w7It1pnRxY",377696171,1035,306,19320,32925,0,1
3688,6.70731E+17,Sat Nov 28 22:29:19 +0000 2015,I didn't lose my virginity till after Jr. High. Now young hoes be throwing that ass back after play day..,377696171,1035,306,19320,32925,0,1
3689,6.70731E+17,Sat Nov 28 22:27:31 +0000 2015,"When you niggas find a girl that keeps to herself in public but is 100% comfortable around you, then you'll be winning in life..",377696171,1035,306,19320,32925,2,1
3690,6.7073E+17,Sat Nov 28 22:24:56 +0000 2015,I miss my boy A-Will. We stayed clownin.. 😂,377696171,1035,306,19320,32925,0,1
3691,6.7073E+17,Sat Nov 28 22:24:20 +0000 2015,"RT @AWill_the3rd: @DaddyRodge_ I've been all over, there ain't nothing else like em",377696171,1035,306,19320,32925,1,1
3692,6.7073E+17,Sat Nov 28 22:23:40 +0000 2015,Hobbs breeds a special type of ratchet..,377696171,1035,306,19320,32925,6,1
3693,6.7073E+17,Sat Nov 28 22:23:11 +0000 2015,"@AWill_the3rd You right bro, Hobbs breeds a special type of ratchet..",377696171,1035,306,19320,32925,0,1
3694,6.7073E+17,Sat Nov 28 22:22:36 +0000 2015,RT @AWill_the3rd: @DaddyRodge_ &amp; we all know being pregnant don't stop em,377696171,1035,306,19320,32925,1,1
3695,6.70729E+17,Sat Nov 28 22:21:26 +0000 2015,RT @AWill_the3rd: @DaddyRodge_ 😂... But They get pregnant in highschool,377696171,1035,306,19320,32925,1,1
3696,6.70729E+17,Sat Nov 28 22:18:50 +0000 2015,Sometimes Twitter makes me want to fast forward a couple years where all these HS girls are pregnant and settled down from the bs.. lol,377696171,1035,306,19320,32925,0,1
3697,6.70727E+17,Sat Nov 28 22:13:51 +0000 2015,"The less people you chill with, the less bullshit you deal with..",377696171,1035,306,19320,32925,1,1
3698,6.70726E+17,Sat Nov 28 22:10:25 +0000 2015,RT @calvillo_420: That's why I dropped out 🌚 https://t.co/8MXlIWhidV,377696171,1035,306,19320,32925,1,1
3699,6.70726E+17,Sat Nov 28 22:09:20 +0000 2015,Yall were steady roasting this girl forgetting that white folks shoot up schools.. 😂,377696171,1035,306,19320,32925,0,1
3700,6.70726E+17,Sat Nov 28 22:07:26 +0000 2015,How can people take the time to hack a computer? I don't even have the patience to solve a Rubik's cube..,377696171,1035,306,19320,32925,0,1
3701,6.70724E+17,Sat Nov 28 22:02:17 +0000 2015,Anyways..,377696171,1035,306,19320,32925,0,1
3702,6.70724E+17,Sat Nov 28 22:02:02 +0000 2015,Why yall let irrelevant people have so much spot light.. lol,377696171,1035,306,19320,32925,0,1
3703,6.70707E+17,Sat Nov 28 20:53:12 +0000 2015,"RT @mjamal773: I woulda lost it had I been in this room
https://t.co/5TE9wnIcwf",377696171,1035,306,19320,32925,1324,1
3704,6.70447E+17,Sat Nov 28 03:41:48 +0000 2015,@SelesteOlivas @_thatonegirlSyd  Why you always lying..,377696171,1035,306,19320,32925,0,1
3705,6.70441E+17,Sat Nov 28 03:14:21 +0000 2015,RT @OMG_IT_AMG: Man to think back in high school nobody could say shit to us with out getting roasted on @Javon_KDL @DaddyRodge_ @Spencerei…,377696171,1035,306,19320,32925,2,1
3706,6.70436E+17,Sat Nov 28 02:56:29 +0000 2015,@OMG_IT_AMG @Javon_KDL Don't get me started on the memes. 😂,377696171,1035,306,19320,32925,0,1
3707,6.70435E+17,Sat Nov 28 02:51:01 +0000 2015,RT @OMG_IT_AMG: @Javon_KDL @DaddyRodge_ I spit out damn tea through my nose for laughin so hard😂😂,377696171,1035,306,19320,32925,1,1
3708,6.70434E+17,Sat Nov 28 02:48:20 +0000 2015,@Javon_KDL first person I thought of bro. 😂😂,377696171,1035,306,19320,32925,0,1
3709,6.70434E+17,Sat Nov 28 02:48:20 +0000 2015,@Javon_KDL first person I thought of bro. 😂😂,377696171,1035,306,19320,32925,0,1
3710,6.70362E+17,Fri Nov 27 22:01:49 +0000 2015,What do yall prefer?,377696171,1035,306,19320,32925,0,1
3711,6.7036E+17,Fri Nov 27 21:52:34 +0000 2015,Smh. Trippin.. lol https://t.co/hIrfGUawfL,377696171,1035,306,19320,32925,0,1
3712,6.70359E+17,Fri Nov 27 21:49:15 +0000 2015,RT @AsapMikeyyy: Yooo Future's lyrics are a cry for help but we don't care 😭😭 https://t.co/n2YldIBMRU,377696171,1035,306,19320,32925,14873,1
3713,6.70357E+17,Fri Nov 27 21:41:35 +0000 2015,"Watching these dudes smoke in front of me and saying, ""Nah, I'm straight"" when they try passing it is a huge step in my life.. 😅",377696171,1035,306,19320,32925,0,1
3714,6.70335E+17,Fri Nov 27 20:13:21 +0000 2015,Stuffing is nasty. Idk how people eat that slop..,377696171,1035,306,19320,32925,0,1
3715,6.70333E+17,Fri Nov 27 20:07:56 +0000 2015,RT @jakebelanger_: Honestly if Donald Trump gets elected America gonna look like when Plankton took over Bikini Bottom lmao https://t.co/ZV…,377696171,1035,306,19320,32925,666,1
3716,6.7028E+17,Fri Nov 27 16:36:38 +0000 2015,I can't eat the same thing two days in a row. I need some Mexican food..,377696171,1035,306,19320,32925,4,1
3717,6.70148E+17,Fri Nov 27 07:53:41 +0000 2015,Krampus gotta be the dumbest looking movie in years..,377696171,1035,306,19320,32925,0,1
3718,6.7009E+17,Fri Nov 27 04:02:35 +0000 2015,And another $150! My niggas.,377696171,1035,306,19320,32925,0,1
3719,6.70081E+17,Fri Nov 27 03:24:18 +0000 2015,"Hell yea, just won $150 on some football squares..",377696171,1035,306,19320,32925,0,1
3720,6.70043E+17,Fri Nov 27 00:52:53 +0000 2015,Romo always getting hurt.. lol,377696171,1035,306,19320,32925,0,1
3721,6.69794E+17,Thu Nov 26 08:25:31 +0000 2015,RT @ErikT93: @DaddyRodge_ I'm looking Rick Grimes in season 5 type shit lmao,377696171,1035,306,19320,32925,1,1
3722,6.69794E+17,Thu Nov 26 08:23:52 +0000 2015,I'm looking ISIS as fuck. https://t.co/xoo8ghB4Lg,377696171,1035,306,19320,32925,1,1
3723,6.69787E+17,Thu Nov 26 07:58:27 +0000 2015,"RT @BILLYNUMINOUS: Monotheism: God is my personal sky daddy 

Deism: God is on a leave of 
absence 

Pantheism: Everything is God

Atheism:…",377696171,1035,306,19320,32925,587,1
3724,6.69786E+17,Thu Nov 26 07:52:56 +0000 2015,RT @DopeDp: “&amp; the F is for fast food” http://t.co/4XHYI6iXwB,377696171,1035,306,19320,32925,1435,1
3725,6.69781E+17,Thu Nov 26 07:33:41 +0000 2015,RT @DrugsWisdom: when your homie keeps playing around but you serious as fuck https://t.co/DIFb3bU9X5,377696171,1035,306,19320,32925,4680,1
3726,6.69779E+17,Thu Nov 26 07:23:59 +0000 2015,@jacobalfaro14 @OHH_karls Same my nigga. 😂😂,377696171,1035,306,19320,32925,0,1
3727,6.69778E+17,Thu Nov 26 07:22:04 +0000 2015,"@jacobalfaro14 @OHH_karls Me too, I was trying to get my grub on. 😂",377696171,1035,306,19320,32925,0,1
3728,6.69767E+17,Thu Nov 26 06:37:17 +0000 2015,When my iPhone stays on the same battery percentage for a long time I know it's bouta die out of no where..,377696171,1035,306,19320,32925,0,1
3729,6.69767E+17,Thu Nov 26 06:36:17 +0000 2015,"@MayraWestAf I'm playing, Mayra. Smile. 😅",377696171,1035,306,19320,32925,0,1
3730,6.69766E+17,Thu Nov 26 06:35:21 +0000 2015,"@MayraWestAf New life, same breathe. It's Rodge, my nigga.",377696171,1035,306,19320,32925,0,1
3731,6.69766E+17,Thu Nov 26 06:34:05 +0000 2015,@MayraWestAf Do you accept Trident layers with yo hot ass breath?,377696171,1035,306,19320,32925,0,1
3732,6.69764E+17,Thu Nov 26 06:26:10 +0000 2015,The reason why El Cabellero was closed today. Smh.. https://t.co/6aNN3Abow3,377696171,1035,306,19320,32925,0,1
3733,6.69761E+17,Thu Nov 26 06:13:03 +0000 2015,@lilieey007 *Pie. Thanksgiving spirit.,377696171,1035,306,19320,32925,0,1
3734,6.6976E+17,Thu Nov 26 06:11:54 +0000 2015,McDonalds worse for you than weed..,377696171,1035,306,19320,32925,1,1
3735,6.6976E+17,Thu Nov 26 06:10:09 +0000 2015,I've gotten in so much trouble for possessing a plant that my nigga Abe Lincoln used to chief on the daily..,377696171,1035,306,19320,32925,0,1
3736,6.6976E+17,Thu Nov 26 06:09:30 +0000 2015,Can't believe weed is still illegal..,377696171,1035,306,19320,32925,0,1
3737,6.69759E+17,Thu Nov 26 06:08:01 +0000 2015,Didn't mean to put a comma lol,377696171,1035,306,19320,32925,0,1
3738,6.69759E+17,Thu Nov 26 06:05:21 +0000 2015,"I always invite people with no where to go, to my house on thanksgiving.",377696171,1035,306,19320,32925,0,1
3739,6.69732E+17,Thu Nov 26 04:19:16 +0000 2015,"I need to watch, ""Creed"".",377696171,1035,306,19320,32925,0,1
3740,6.69732E+17,Thu Nov 26 04:17:40 +0000 2015,I wasn't playing.. 🐩 https://t.co/MUYSnLL2h2,377696171,1035,306,19320,32925,0,1
3741,6.69731E+17,Thu Nov 26 04:13:18 +0000 2015,RT @Jets_OE: @DaddyRodge_ that's the best part....He uses it 😭😭😭,377696171,1035,306,19320,32925,1,1
3742,6.6973E+17,Thu Nov 26 04:09:45 +0000 2015,The Man In The High Castle is a bad ass series..,377696171,1035,306,19320,32925,0,1
3743,6.69729E+17,Thu Nov 26 04:07:34 +0000 2015,Introduce him to some Cocoa butter. https://t.co/9dSKYmqbK8,377696171,1035,306,19320,32925,0,1
3744,6.69729E+17,Thu Nov 26 04:06:24 +0000 2015,I miss my girl so I'm gonna go to her house and sleep in her bed with her poodle..,377696171,1035,306,19320,32925,0,1
3745,6.69686E+17,Thu Nov 26 01:16:55 +0000 2015,RT @UberFacts: New research has found that lonely people have superior social skills compared to people who aren't lonely.,377696171,1035,306,19320,32925,367,1
3746,6.69596E+17,Wed Nov 25 19:19:52 +0000 2015,@Javon_KDL lmao hell yea 😂😅,377696171,1035,306,19320,32925,0,1
3747,6.69596E+17,Wed Nov 25 19:17:35 +0000 2015,@Javon_KDL I ain't seen his ass in like a year and haven't seen him on social networks. lol,377696171,1035,306,19320,32925,0,1
3748,6.69595E+17,Wed Nov 25 19:14:13 +0000 2015,What ever happened to that dude Tye Lucas? lol #MIA,377696171,1035,306,19320,32925,0,1
3749,6.69593E+17,Wed Nov 25 19:08:23 +0000 2015,Why do white people keep doing this to themselves? https://t.co/hzpcJHH6X5,377696171,1035,306,19320,32925,0,1
3750,6.69592E+17,Wed Nov 25 19:02:09 +0000 2015,RT @Dory: when ur family is all roasting you at thanksgiving dinner an then ur grandma steps in and says to leave u alone https://t.co/q3J0…,377696171,1035,306,19320,32925,6276,1
3751,6.69572E+17,Wed Nov 25 17:44:47 +0000 2015,RT @XXL: Pray fa Boosie. The rapper revealed on Instagram today that he's been diagnosed with cancer: https://t.co/4m4vI82EuA,377696171,1035,306,19320,32925,1454,1
3752,6.69378E+17,Wed Nov 25 04:53:22 +0000 2015,RT @WorldStarFunny: SAVAGE AF https://t.co/9zHcvjsWKA,377696171,1035,306,19320,32925,1718,1
3753,6.69343E+17,Wed Nov 25 02:33:01 +0000 2015,Anxiety is a bitch..,377696171,1035,306,19320,32925,1,1
3754,6.6901E+17,Tue Nov 24 04:28:16 +0000 2015,@BrisonAintShiit lol that's how I felt living in Houston. East Texans don't know real Mexican food.,377696171,1035,306,19320,32925,0,1
3755,6.69002E+17,Tue Nov 24 03:58:36 +0000 2015,Still pissed. https://t.co/ue3BDugrCM,377696171,1035,306,19320,32925,0,1
3756,6.69E+17,Tue Nov 24 03:48:34 +0000 2015,Gronk needs to do something besides taking up space. Smh..,377696171,1035,306,19320,32925,0,1
3757,6.68998E+17,Tue Nov 24 03:40:25 +0000 2015,RT @GRONKorDIE: Fuck this game. Refs killed the momentum for the patriots.,377696171,1035,306,19320,32925,9,1
3758,6.68997E+17,Tue Nov 24 03:40:07 +0000 2015,"RT @IntricateEnigma: Fuck the refs.
Fuck the commissioner.
Fuck the Buffalo Bills.",377696171,1035,306,19320,32925,9,1
3759,6.68997E+17,Tue Nov 24 03:37:18 +0000 2015,I guess this is how Cowboy fans felt when Dez caught it..,377696171,1035,306,19320,32925,0,1
3760,6.68996E+17,Tue Nov 24 03:35:12 +0000 2015,That shit has me heated,377696171,1035,306,19320,32925,0,1
3761,6.68996E+17,Tue Nov 24 03:34:58 +0000 2015,I'm so pissed we just got robbed of a Touchdown. Fuck the Bills and the refs..,377696171,1035,306,19320,32925,2,1
3762,6.6896E+17,Tue Nov 24 01:11:56 +0000 2015,RT @Jase_Face_: @DaddyRodge_ I wont grand chirren wit goot eyebrow herro prease,377696171,1035,306,19320,32925,1,1
3763,6.68954E+17,Tue Nov 24 00:48:42 +0000 2015,Ling Ling better calculate the circumference before she throws that ass in a circle..,377696171,1035,306,19320,32925,0,1
3764,6.68954E+17,Tue Nov 24 00:47:01 +0000 2015,The Chinese lady that waxes my eyebrows told me to marry her daughter cause she wants grandkids with good eyebrows.. 😂,377696171,1035,306,19320,32925,0,1
3765,6.68938E+17,Mon Nov 23 23:44:25 +0000 2015,@MrGo_HAM40 I scrolled my feed and couldn't find it again. Look up El Salvadorian murdered in street or some shit like that.,377696171,1035,306,19320,32925,0,1
3766,6.68933E+17,Mon Nov 23 23:22:38 +0000 2015,"@Erikc_U lol hell yea, I seen that shit too. I don't even flinch anymore cause so many people post that typa shit.",377696171,1035,306,19320,32925,0,1
3767,6.68625E+17,Mon Nov 23 03:01:25 +0000 2015,They don't know the half. They just know what I tell them..,377696171,1035,306,19320,32925,0,1
3768,6.68549E+17,Sun Nov 22 21:58:15 +0000 2015,People can't call me a bandwagon if I've been reppin Pats since I was seven. This pic is from 13 years ago.. 🇺🇸 https://t.co/xzioPy7ysl,377696171,1035,306,19320,32925,0,1
3769,6.68548E+17,Sun Nov 22 21:55:41 +0000 2015,As a true Patriots fan I hate the ones who have hopped on the bandwagon within the last 5 years. Yall ain't fans. Smh..,377696171,1035,306,19320,32925,0,1
3770,6.68547E+17,Sun Nov 22 21:49:56 +0000 2015,RT @UberFacts: A recent study found that poor kids are more likely to be generous than rich kids.,377696171,1035,306,19320,32925,613,1
3771,6.68516E+17,Sun Nov 22 19:48:32 +0000 2015,Why Snoop look like a crack head? https://t.co/zBmVP1JSQQ,377696171,1035,306,19320,32925,0,1
3772,6.68503E+17,Sun Nov 22 18:56:10 +0000 2015,Cowboys still a team?,377696171,1035,306,19320,32925,0,1
3773,6.68492E+17,Sun Nov 22 18:12:55 +0000 2015,My dad is in Miami for the Cowboys game. Must be nice..,377696171,1035,306,19320,32925,0,1
3774,6.6826E+17,Sun Nov 22 02:50:42 +0000 2015,Playing Flappy Bird on my old iPhone.. lol,377696171,1035,306,19320,32925,1,1
3775,6.6826E+17,Sun Nov 22 02:48:37 +0000 2015,It feels so damn late..,377696171,1035,306,19320,32925,1,1
3776,6.68246E+17,Sun Nov 22 01:53:04 +0000 2015,RT @5thdimdreamz: Feed the right wolf!!! https://t.co/dWPNZGubTS,377696171,1035,306,19320,32925,2927,1
3777,6.68235E+17,Sun Nov 22 01:10:05 +0000 2015,RT @WSHHFANS: When Michelle start wearing less &amp; going out more https://t.co/lOnrnZJT6b,377696171,1035,306,19320,32925,6269,1
3778,6.68235E+17,Sun Nov 22 01:09:02 +0000 2015,Ain't got shit on Escobar though. #RIP https://t.co/R7mK3j7Jgc,377696171,1035,306,19320,32925,0,1
3779,6.68234E+17,Sun Nov 22 01:08:01 +0000 2015,RT @VH1PNUT_: BE SAFE OUT HERE MY NIGGAS https://t.co/AkVku2dEOk,377696171,1035,306,19320,32925,11694,1
3780,6.6823E+17,Sun Nov 22 00:50:32 +0000 2015,RT @SpaceNiggaJesus: welp. https://t.co/pwk5rCL11n,377696171,1035,306,19320,32925,4243,1
